_id,code_snippets,constraint,description.description_img_source,description.description_text,examples,kebabCaseName,name
63b59aa48ad4593d6b7b024e,"[{""lang"":""Python3"",""langSlug"":""python3"",""code"":""class Solution:\n    def merge(self, intervals: List[List[int]]) -> List[List[int]]:\n        ""},{""lang"":""JavaScript"",""langSlug"":""javascript"",""code"":""/**\n * @param {number[][]} intervals\n * @return {number[][]}\n */\nvar merge = function(intervals) {\n    \n};""}]","

1 <= intervals.length <= 104
intervals[i].length == 2
0 <= starti <= endi <= 104

",null,"Given an array of intervals where intervals[i] = [starti, endi], merge all overlapping intervals, and return an array of the non-overlapping intervals that cover all the intervals in the input.
 
","[{""example_text"":""\nInput: intervals = [[1,3],[2,6],[8,10],[15,18]]\nOutput: [[1,6],[8,10],[15,18]]\nExplanation: Since intervals [1,3] and [2,6] overlap, merge them into [1,6].\n"",""example_img_source"":null},{""example_text"":""\nInput: intervals = [[1,4],[4,5]]\nOutput: [[1,5]]\nExplanation: Intervals [1,4] and [4,5] are considered overlapping.\n"",""example_img_source"":null}]",merge-intervals,Merge Intervals
63b59aa48ad4593d6b7b024f,"[{""lang"":""Python3"",""langSlug"":""python3"",""code"":""class Solution:\n    def eraseOverlapIntervals(self, intervals: List[List[int]]) -> int:\n        ""},{""lang"":""JavaScript"",""langSlug"":""javascript"",""code"":""/**\n * @param {number[][]} intervals\n * @return {number}\n */\nvar eraseOverlapIntervals = function(intervals) {\n    \n};""}]","

1 <= intervals.length <= 105
intervals[i].length == 2
-5 * 104 <= starti < endi <= 5 * 104

",null,"Given an array of intervals intervals where intervals[i] = [starti, endi], return the minimum number of intervals you need to remove to make the rest of the intervals non-overlapping.
 
","[{""example_text"":""\nInput: intervals = [[1,2],[2,3],[3,4],[1,3]]\nOutput: 1\nExplanation: [1,3] can be removed and the rest of the intervals are non-overlapping.\n"",""example_img_source"":null},{""example_text"":""\nInput: intervals = [[1,2],[1,2],[1,2]]\nOutput: 2\nExplanation: You need to remove two [1,2] to make the rest of the intervals non-overlapping.\n"",""example_img_source"":null},{""example_text"":""\nInput: intervals = [[1,2],[2,3]]\nOutput: 0\nExplanation: You don't need to remove any of the intervals since they're already non-overlapping.\n"",""example_img_source"":null}]",non-overlapping-intervals,Non Overlapping Intervals
63b59aa58ad4593d6b7b0250,,,,,,meeting-rooms,Meeting Rooms
63b59aa68ad4593d6b7b0251,,,,,,meeting-rooms-ii,Meeting Rooms Ii
63b59aa78ad4593d6b7b0252,"[{""lang"":""Python3"",""langSlug"":""python3"",""code"":""class Solution:\n    def minInterval(self, intervals: List[List[int]], queries: List[int]) -> List[int]:\n        ""},{""lang"":""JavaScript"",""langSlug"":""javascript"",""code"":""/**\n * @param {number[][]} intervals\n * @param {number[]} queries\n * @return {number[]}\n */\nvar minInterval = function(intervals, queries) {\n    \n};""}]","

1 <= intervals.length <= 105
1 <= queries.length <= 105
intervals[i].length == 2
1 <= lefti <= righti <= 107
1 <= queries[j] <= 107

",null,"You are given a 2D integer array intervals, where intervals[i] = [lefti, righti] describes the ith interval starting at lefti and ending at righti (inclusive). The size of an interval is defined as the number of integers it contains, or more formally righti - lefti + 1.
You are also given an integer array queries. The answer to the jth query is the size of the smallest interval i such that lefti <= queries[j] <= righti. If no such interval exists, the answer is -1.
Return an array containing the answers to the queries.
 
","[{""example_text"":""\nInput: intervals = [[1,4],[2,4],[3,6],[4,4]], queries = [2,3,4,5]\nOutput: [3,3,1,4]\nExplanation: The queries are processed as follows:\n- Query = 2: The interval [2,4] is the smallest interval containing 2. The answer is 4 - 2 + 1 = 3.\n- Query = 3: The interval [2,4] is the smallest interval containing 3. The answer is 4 - 2 + 1 = 3.\n- Query = 4: The interval [4,4] is the smallest interval containing 4. The answer is 4 - 4 + 1 = 1.\n- Query = 5: The interval [3,6] is the smallest interval containing 5. The answer is 6 - 3 + 1 = 4.\n"",""example_img_source"":null},{""example_text"":""\nInput: intervals = [[2,3],[2,5],[1,8],[20,25]], queries = [2,19,5,22]\nOutput: [2,-1,4,6]\nExplanation: The queries are processed as follows:\n- Query = 2: The interval [2,3] is the smallest interval containing 2. The answer is 3 - 2 + 1 = 2.\n- Query = 19: None of the intervals contain 19. The answer is -1.\n- Query = 5: The interval [2,5] is the smallest interval containing 5. The answer is 5 - 2 + 1 = 4.\n- Query = 22: The interval [20,25] is the smallest interval containing 22. The answer is 25 - 20 + 1 = 6.\n"",""example_img_source"":null}]",minimum-interval-to-include-each-query,Minimum Interval To Include Each Query
63b59aa88ad4593d6b7b0253,"[{""lang"":""Python3"",""langSlug"":""python3"",""code"":""class Solution:\n    def rotate(self, matrix: List[List[int]]) -> None:\n        \""\""\""\n        Do not return anything, modify matrix in-place instead.\n        \""\""\""\n        ""},{""lang"":""JavaScript"",""langSlug"":""javascript"",""code"":""/**\n * @param {number[][]} matrix\n * @return {void} Do not return anything, modify matrix in-place instead.\n */\nvar rotate = function(matrix) {\n    \n};""}]","

n == matrix.length == matrix[i].length
1 <= n <= 20
-1000 <= matrix[i][j] <= 1000

",null,"You are given an n x n 2D matrix representing an image, rotate the image by 90 degrees (clockwise).
You have to rotate the image in-place, which means you have to modify the input 2D matrix directly. DO NOT allocate another 2D matrix and do the rotation.
 
","[{""example_text"":""\nInput: matrix = [[1,2,3],[4,5,6],[7,8,9]]\nOutput: [[7,4,1],[8,5,2],[9,6,3]]\n"",""example_img_source"":""https://assets.leetcode.com/uploads/2020/08/28/mat1.jpg""},{""example_text"":""\nInput: matrix = [[5,1,9,11],[2,4,8,10],[13,3,6,7],[15,14,12,16]]\nOutput: [[15,13,2,5],[14,3,4,1],[12,6,8,9],[16,7,10,11]]\n"",""example_img_source"":""https://assets.leetcode.com/uploads/2020/08/28/mat2.jpg""}]",rotate-image,Rotate Image
63b59aa88ad4593d6b7b0254,"[{""lang"":""Python3"",""langSlug"":""python3"",""code"":""class Solution:\n    def spiralOrder(self, matrix: List[List[int]]) -> List[int]:\n        ""},{""lang"":""JavaScript"",""langSlug"":""javascript"",""code"":""/**\n * @param {number[][]} matrix\n * @return {number[]}\n */\nvar spiralOrder = function(matrix) {\n    \n};""}]","

m == matrix.length
n == matrix[i].length
1 <= m, n <= 10
-100 <= matrix[i][j] <= 100

",null,"Given an m x n matrix, return all elements of the matrix in spiral order.
 
","[{""example_text"":""\nInput: matrix = [[1,2,3],[4,5,6],[7,8,9]]\nOutput: [1,2,3,6,9,8,7,4,5]\n"",""example_img_source"":""https://assets.leetcode.com/uploads/2020/11/13/spiral1.jpg""},{""example_text"":""\nInput: matrix = [[1,2,3,4],[5,6,7,8],[9,10,11,12]]\nOutput: [1,2,3,4,8,12,11,10,9,5,6,7]\n"",""example_img_source"":""https://assets.leetcode.com/uploads/2020/11/13/spiral.jpg""}]",spiral-matrix,Spiral Matrix
63b59aa98ad4593d6b7b0255,"[{""lang"":""Python3"",""langSlug"":""python3"",""code"":""class Solution:\n    def setZeroes(self, matrix: List[List[int]]) -> None:\n        \""\""\""\n        Do not return anything, modify matrix in-place instead.\n        \""\""\""\n        ""},{""lang"":""JavaScript"",""langSlug"":""javascript"",""code"":""/**\n * @param {number[][]} matrix\n * @return {void} Do not return anything, modify matrix in-place instead.\n */\nvar setZeroes = function(matrix) {\n    \n};""}]","

m == matrix.length
n == matrix[0].length
1 <= m, n <= 200
-231 <= matrix[i][j] <= 231 - 1

 
Follow up:

A straightforward solution using O(mn) space is probably a bad idea.
A simple improvement uses O(m + n) space, but still not the best solution.
Could you devise a constant space solution?

",null,"Given an m x n integer matrix matrix, if an element is 0, set its entire row and column to 0's.
You must do it in place.
 
","[{""example_text"":""\nInput: matrix = [[1,1,1],[1,0,1],[1,1,1]]\nOutput: [[1,0,1],[0,0,0],[1,0,1]]\n"",""example_img_source"":""https://assets.leetcode.com/uploads/2020/08/17/mat1.jpg""},{""example_text"":""\nInput: matrix = [[0,1,2,0],[3,4,5,2],[1,3,1,5]]\nOutput: [[0,0,0,0],[0,4,5,0],[0,3,1,0]]\n"",""example_img_source"":""https://assets.leetcode.com/uploads/2020/08/17/mat2.jpg""}]",set-matrix-zeroes,Set Matrix Zeroes
63b59aaa8ad4593d6b7b0256,"[{""lang"":""Python3"",""langSlug"":""python3"",""code"":""class Solution:\n    def isHappy(self, n: int) -> bool:\n        ""},{""lang"":""JavaScript"",""langSlug"":""javascript"",""code"":""/**\n * @param {number} n\n * @return {boolean}\n */\nvar isHappy = function(n) {\n    \n};""}]","

1 <= n <= 231 - 1

",null,"Write an algorithm to determine if a number n is happy.
A happy number is a number defined by the following process:

Starting with any positive integer, replace the number by the sum of the squares of its digits.
Repeat the process until the number equals 1 (where it will stay), or it loops endlessly in a cycle which does not include 1.
Those numbers for which this process ends in 1 are happy.

Return true if n is a happy number, and false if not.
 
","[{""example_text"":""\nInput: n = 19\nOutput: true\nExplanation:\n12 + 92 = 82\n82 + 22 = 68\n62 + 82 = 100\n12 + 02 + 02 = 1\n"",""example_img_source"":null},{""example_text"":""\nInput: n = 2\nOutput: false\n"",""example_img_source"":null}]",happy-number,Happy Number
63b59aab8ad4593d6b7b0257,"[{""lang"":""Python3"",""langSlug"":""python3"",""code"":""class Solution:\n    def plusOne(self, digits: List[int]) -> List[int]:\n        ""},{""lang"":""JavaScript"",""langSlug"":""javascript"",""code"":""/**\n * @param {number[]} digits\n * @return {number[]}\n */\nvar plusOne = function(digits) {\n    \n};""}]","

1 <= digits.length <= 100
0 <= digits[i] <= 9
digits does not contain any leading 0's.

",null,"You are given a large integer represented as an integer array digits, where each digits[i] is the ith digit of the integer. The digits are ordered from most significant to least significant in left-to-right order. The large integer does not contain any leading 0's.
Increment the large integer by one and return the resulting array of digits.
 
","[{""example_text"":""\nInput: digits = [1,2,3]\nOutput: [1,2,4]\nExplanation: The array represents the integer 123.\nIncrementing by one gives 123 + 1 = 124.\nThus, the result should be [1,2,4].\n"",""example_img_source"":null},{""example_text"":""\nInput: digits = [4,3,2,1]\nOutput: [4,3,2,2]\nExplanation: The array represents the integer 4321.\nIncrementing by one gives 4321 + 1 = 4322.\nThus, the result should be [4,3,2,2].\n"",""example_img_source"":null},{""example_text"":""\nInput: digits = [9]\nOutput: [1,0]\nExplanation: The array represents the integer 9.\nIncrementing by one gives 9 + 1 = 10.\nThus, the result should be [1,0].\n"",""example_img_source"":null}]",plus-one,Plus One
63b59aac8ad4593d6b7b0258,"[{""lang"":""Python3"",""langSlug"":""python3"",""code"":""class Solution:\n    def myPow(self, x: float, n: int) -> float:\n        ""},{""lang"":""JavaScript"",""langSlug"":""javascript"",""code"":""/**\n * @param {number} x\n * @param {number} n\n * @return {number}\n */\nvar myPow = function(x, n) {\n    \n};""}]","

-100.0 < x < 100.0
-231 <= n <= 231-1
n is an integer.
-104 <= xn <= 104

",null,"Implement pow(x, n), which calculates x raised to the power n (i.e., xn).
 
","[{""example_text"":""\nInput: x = 2.00000, n = 10\nOutput: 1024.00000\n"",""example_img_source"":null},{""example_text"":""\nInput: x = 2.10000, n = 3\nOutput: 9.26100\n"",""example_img_source"":null},{""example_text"":""\nInput: x = 2.00000, n = -2\nOutput: 0.25000\nExplanation: 2-2 = 1/22 = 1/4 = 0.25\n"",""example_img_source"":null}]",powx-n,Powx N
63b59aad8ad4593d6b7b0259,"[{""lang"":""Python3"",""langSlug"":""python3"",""code"":""class Solution:\n    def multiply(self, num1: str, num2: str) -> str:\n        ""},{""lang"":""JavaScript"",""langSlug"":""javascript"",""code"":""/**\n * @param {string} num1\n * @param {string} num2\n * @return {string}\n */\nvar multiply = function(num1, num2) {\n    \n};""}]","

1 <= num1.length, num2.length <= 200
num1 and num2 consist of digits only.
Both num1 and num2 do not contain any leading zero, except the number 0 itself.

",null,"Given two non-negative integers num1 and num2 represented as strings, return the product of num1 and num2, also represented as a string.
Note: You must not use any built-in BigInteger library or convert the inputs to integer directly.
 
","[{""example_text"":""Input: num1 = \""2\"", num2 = \""3\""\nOutput: \""6\""\n"",""example_img_source"":null},{""example_text"":""Input: num1 = \""123\"", num2 = \""456\""\nOutput: \""56088\""\n"",""example_img_source"":null}]",multiply-strings,Multiply Strings
63b59aae8ad4593d6b7b025a,"[{""lang"":""Python3"",""langSlug"":""python3"",""code"":""class DetectSquares:\n\n    def __init__(self):\n        \n\n    def add(self, point: List[int]) -> None:\n        \n\n    def count(self, point: List[int]) -> int:\n        \n\n\n# Your DetectSquares object will be instantiated and called as such:\n# obj = DetectSquares()\n# obj.add(point)\n# param_2 = obj.count(point)""},{""lang"":""JavaScript"",""langSlug"":""javascript"",""code"":""\nvar DetectSquares = function() {\n    \n};\n\n/** \n * @param {number[]} point\n * @return {void}\n */\nDetectSquares.prototype.add = function(point) {\n    \n};\n\n/** \n * @param {number[]} point\n * @return {number}\n */\nDetectSquares.prototype.count = function(point) {\n    \n};\n\n/** \n * Your DetectSquares object will be instantiated and called as such:\n * var obj = new DetectSquares()\n * obj.add(point)\n * var param_2 = obj.count(point)\n */""}]","

point.length == 2
0 <= x, y <= 1000
At most 3000 calls in total will be made to add and count.

",null,"You are given a stream of points on the X-Y plane. Design an algorithm that:

Adds new points from the stream into a data structure. Duplicate points are allowed and should be treated as different points.
Given a query point, counts the number of ways to choose three points from the data structure such that the three points and the query point form an axis-aligned square with positive area.

An axis-aligned square is a square whose edges are all the same length and are either parallel or perpendicular to the x-axis and y-axis.
Implement the DetectSquares class:

DetectSquares() Initializes the object with an empty data structure.
void add(int[] point) Adds a new point point = [x, y] to the data structure.
int count(int[] point) Counts the number of ways to form axis-aligned squares with point point = [x, y] as described above.

 
","[{""example_text"":""\nInput\n[\""DetectSquares\"", \""add\"", \""add\"", \""add\"", \""count\"", \""count\"", \""add\"", \""count\""]\n[[], [[3, 10]], [[11, 2]], [[3, 2]], [[11, 10]], [[14, 8]], [[11, 2]], [[11, 10]]]\nOutput\n[null, null, null, null, 1, 0, null, 2]\n\nExplanation\nDetectSquares detectSquares = new DetectSquares();\ndetectSquares.add([3, 10]);\ndetectSquares.add([11, 2]);\ndetectSquares.add([3, 2]);\ndetectSquares.count([11, 10]); // return 1. You can choose:\n                               //   - The first, second, and third points\ndetectSquares.count([14, 8]);  // return 0. The query point cannot form a square with any points in the data structure.\ndetectSquares.add([11, 2]);    // Adding duplicate points is allowed.\ndetectSquares.count([11, 10]); // return 2. You can choose:\n                               //   - The first, second, and third points\n                               //   - The first, third, and fourth points\n"",""example_img_source"":""https://assets.leetcode.com/uploads/2021/09/01/image.png""}]",detect-squares,Detect Squares
